rfid	mass
00077E77CF	-0.27630616
00077E77D1	-0.786084163
00077E77D5	1.934422319
00077E77DB	-1.447003156
00077E77DF	2.2751649
00077E77E1	-0.681270658
00077E77E8	0.395441609
00077E77EC	-0.716972461
00077E77F4	-0.848442385
00077E77FF	-1.201443507
00077E78A1	0.444072011
00077E78A4	-0.897540274
00077E78A5	0.814629603
00077E78A7	-0.621858899
00077E78A8	1.332946062
00077E78B3	-0.010082525
00077E78B5	-0.154304476
00077E78B9	-1.674765023
00077E78BD	-0.10957363
00077E78BF	0.48543238
00077E78C5	-1.29721325
00077E78C7	0.39246124
00077E78C8	0.818775184
00077E78CA	0.69113581
00077E78CB	-0.344311223
00077E78CE	0.854287801
00077E78D2	-1.429548886
00077E78D5	1.690327344
00077E78DC	0.036190801
00077E78E8	0.675456547
00077E78E9	-0.085557504
00077E78F0	-0.142408403
00077E78F9	0.940323601
00077E79A2	0.790043491
00077E79A4	1.437797917
00077E79AC	-0.751500525
00077E79AD	-0.964557321
00077E79AE	-1.433482832
00077E79B1	-1.758931707
00077E79B4	-0.259234199
00077E79B6	0.461626909
00077E79BA	1.051568551
00077E79BB	0.1189414
00077E79BE	0.375482068
00077E79BF	1.238307765
00077E79C0	0.149131803
00077E79CC	-0.803975904
00077E79CE	0.037731551
00077E79CF	-0.516590317
00077E79D0	-0.321088184
00077E79D8	-0.854600209
00077E79DE	0.304798266
00077E79E8	-0.133399361
00077E79EB	1.375685836
00077E79EC	-2.137525394
00077E79ED	-1.020377406
00077E79EE	-0.434390474
00077E79F1	1.082767657
00077E79F4	0.679330071
00077E79F7	1.349636216
00077E79F8	0.112351103
00077E79FA	-0.075098861
00077E79FF	0.667689705
00077E80B3	0.494423146
00077E81A0	0.02153372
00077E81A2	0.597574681
00077E81A4	-0.759106756
00077E81A5	-0.272454883
00077E81AC	0.387158848
00077E81AD	0.133580071
00077E81B0	-0.893439941
00077E81B2	-1.371647281
00077E81B5	-0.024504447
00077E81B7	-0.95966551
00077E81BC	0.178548699
00077E81BE	2.344712249
00077E81C2	-0.816900751
00077E81C3	1.095399796
00077E81C8	-0.241040394
00077E81CC	-0.256050883
00077E81CD	-0.739213725
00077E81CF	0.102490508
00077E81D0	-1.474041949
00077E81D1	0.381005655
00077E81E0	0.224354371
00077E81E8	-0.853833448
00077E81E9	0.708972433
00077E81EA	0.434390474
00077E81ED	2.199441639
00077E81EF	-0.055093021
00077E81F3	-0.592613558
00077E81F8	0.873642589
00077E81FB	1.266198074
00077E81FF	1.151853721
00077E82A3	-1.403998117
00077E82A5	1.773693505
00077E82AA	0.478823943
00077E82AE	-1.820465676
00077E82B3	-1.258632049
00077E82B6	0.368832638
00077E82B7	-0.072190262
00077E82B8	1.737482841
00077E82B9	-0.368832638
00077E82BD	-1.160935042
00077E82BE	0.048519516
00077E82C0	-0.874571812
00077E82C2	-0.477097938
00077E82C3	-1.19004302
00077E82C8	-0.312932845
00077E82C9	-1.76235209
00077E82CA	0.967421566
00077E82CB	0.362199477
00077E82CE	0.734686059
00077E82CF	0.299927217
00077E82D0	0.875228422
00077E82D2	2.026651949
00077E82DA	-0.108762758
00077E82DB	-1.221838496
00077E82DD	0.366106357
00077E82E2	-1.069259828
00077E82E5	-0.09242373
00077E82E9	-0.498412867
00077E82EE	0.341401983
00077E82EF	0.111860948
00077E82F0	0.930516045
00077E82F2	-0.020941804
00077E82F9	-2.014704279
00077E82FD	0.050061086
00077E82FE	-1.321717088
00077E83A3	-0.39246124
00077E83A4	-1.562403049
00077E83A7	1.154870249
00077E83A9	-0.154074467
00077E83AC	-0.006980148
00077E83B0	0.803975904
00077E83B2	-1.104945585
00077E83B3	0.97688906
00077E83B4	-0.777723243
00077E83B5	0.563948597
00077E83B9	-0.954796555
00077E83BD	-0.458409294
00077E83C0	0.945125918
00077E83C4	0.170965855
00077E83C5	-0.870033352
00077E83C8	0.428857115
00077E83CA	-0.650520189
00077E83CB	0.344311223
00077E83CD	1.438221252
00077E83CF	-0.969487568
00077E83D0	-0.014107677
00077E83D3	1.017389744
00077E83D6	2.165861368
00077E83D7	0.378813
00077E83DB	-0.253186935
00077E83DC	0.291824526
00077E83DD	-0.199076415
00077E83E0	0.541971938
00077E83E1	-0.914328579
00077E83E3	-0.237202109
00077E83E4	0.110311721
00077E83E9	-0.441246361
00077E83EC	-0.357235059
00077E83ED	-0.417433459
00077E83EE	-1.445564749
00077E83F1	0.535646377
00077E83F3	-0.663817802
00077E83F4	-0.459914774
00077E83F8	-0.010231314
00077E83F9	1.004837201
00077E83FA	-1.589245621
00077E83FC	-0.928127215
00077E83FD	-0.909621581
00077E84A0	-0.618507605
00077E84A7	0.248384877
00077E84A8	-0.139275217
00077E84A9	-0.73872548
00077E84AA	-0.658028525
00077E84AC	-1.151853721
00077E84B0	0.85876479
00077E84B3	0.705864978
00077E84B8	0.053144585
00077E84B9	0.232418642
00077E84BB	2.358177105
00077E84C0	-0.042354354
00077E84C3	0.21016604
00077E84C4	-0.08246722
00077E84C5	1.121006696
00077E84C7	0.367172837
00077E84C8	1.152831404
00077E84C9	-0.550910059
00077E84CA	0.916261601
00077E84CB	1.727085362
00077E84CC	2.56082945
00077E84D2	0.603147017
00077E84DC	-1.070590179
00077E84DF	-0.637484161
00077E84E1	0.700820195
00077E84E2	-1.12970747
00077E84E3	-0.030698228
00077E84E5	2.017802892
00077E84E6	2.3694769
00077E84E8	1.355922706
00077E84ED	1.815886692
00077E84EE	0.397455031
00077E84EF	-0.493345184
00077E84F4	0.169403697
00077E84F6	-1.15034938
00077E84FB	0.410673609
00077E88E7	1.585181203
00077E88EA	-0.763220852
00077E88EB	0.802973292
00077E88F3	-0.485656283
00077E89BF	-0.40914612
00077E89C3	1.336726645
00077E89CB	-0.141351664
00077E89DE	1.113937215
00077E89E0	0.042669056
00077E89E5	-1.121006696
00077E89E8	0.779808359
00077E89F1	0.718979639
00077E90A0	0.133399361
00077E90A3	-0.367635604
00077E90AD	0.241991011
00077E90B3	-0.375884913
00077E90BB	1.285439877
00077E90CE	-1.176287027
00077E90CF	-0.412361801
00077E90D4	1.424931842
00077E90D6	-0.00846844
00077E90D8	0.995871064
00077E90DC	0.084637601
00077E90DD	-1.322150813
00077E90E5	1.275833966
00077E90EA	-1.927559403
00077E90F2	-0.607911088
00077E90FA	0.935542873
00077E90FF	-1.784611688
00077E91A0	1.162368051
00077E91A1	-1.605917312
00077E91A2	0.501394704
00077E91A4	0.732365389
00077E91A9	-0.181912868
00077E91AB	0.782342008
00077E91AD	1.408325685
00077E91AE	0.586485199
00077E91B4	0.412496658
00077E91B6	0.838751253
00077E91B7	2.958235205
00077E91B8	1.186923023
00077E91C9	1.056936562
00077E91CB	-1.893030539
00077E91D2	2.105218677
00077E91D4	0.020787419
00077E91D6	1.592914553
00077E91D9	1.025612533
00077E91DC	1.229064513
00077E91DE	-0.276790427
00077E91E1	-0.656103666
00077E91E2	-0.992070027
00077E91E6	0.618099274
00077E91E9	0.310550312
00077E91EC	-0.947535269
00077E91EE	0.898897081
00077E91F5	0.872300336
00077E91F9	0.870033352
00077E91FC	0.177218698
00077E91FF	0.631610724
00077E92A4	-1.009669703
00077E92A5	1.233999823
00077E92A7	-1.179761118
00077E92AC	-0.273592193
00077E92AD	0.911952711
00077E92B0	1.854010738
00077E92B4	-0.064416473
00077E92B6	-0.079968416
00077E92BA	1.030393011
00077E92BC	-0.453079633
00077E92BE	0.656238374
00077E92C0	2.134559242
00077E92C4	0.694927501
00077E92C6	0.652261219
00077E92CC	0.616726762
00077E92D0	0.31216648
00077E92D1	-0.238588012
00077E92D2	1.652704151
00077E92D4	1.057633042
00077E92D6	-1.426439577
00077E92D9	-1.046230671
00077E92DE	2.483904933
00077E92E5	-0.757054521
00077E92F1	-0.128921016
00077E92F2	-0.028488265
00077E92F9	-1.095399796
00077E92FB	-2.22845273
00077E92FD	-0.478823943
00077E93A0	-0.733112037
00077E93A1	-1.941387427
00077E93A3	1.329567131
00077E93A7	2.453998321
00077E93AA	-0.772235013
00077E93B0	-0.789064589
00077E93B2	-2.708600879
00077E93B3	0.427609232
00077E93B6	-1.075969199
00077E93BF	0.425121234
00077E93C6	0.269226873
00077E93C7	-0.782342008
00077E93C8	0.261203417
00077E93CD	0.053539599
00077E93CF	-0.361054149
00077E93D6	-0.74534306
00077E93D9	1.110675804
00077E93DC	-1.281551566
00077E93DF	-0.269226873
00077E93E7	0.370493456
00077E93E8	-0.425121234
00077E93F1	-0.073745528
00077E93F2	0.886576176
00077E93F3	0.834349335
00077E93F6	0.119648113
00077E93F7	-0.995017216
00077E93F9	-1.35999052
00077E93FA	0.508811506
00077E93FC	1.664984533
00077E94A0	1.029166672
00077E94A5	-0.138242028
00077E94A6	1.517059348
00077E94A7	0.786948728
00077E94AC	-0.136687714
00077E94AD	-0.798729678
00077E94AE	1.352266971
00077E94AF	1.281551566
00077E94B1	1.76235209
00077E94B2	0.809365973
00077E94B5	0.644823195
00077E94B7	1.43593651
00077E94B9	0.254788913
00077E94BB	-0.400568795
00077E94BC	0.737176781
00077E94BD	-0.150247557
00077E94BF	-0.044221652
00077E94C0	0.229232622
00077E94C3	-0.625627334
00077E94C6	-0.940323601
00077E94C8	-0.235420903
00077E94CB	0.18661105
00077E94CC	-1.305164808
00077E94CD	-0.230825339
00077E94CE	-0.058200266
00077E94CF	0.406529288
00077E94D1	0.093286854
00077E94D2	0.989371174
00077E94D3	0.339106233
00077E94DD	1.740932953
00077E94DE	-2.077585805
00077E94DF	-0.93316051
00077E94E6	0.635374377
00077E94EB	-0.335822197
00077E94EC	0.562700838
00077E94EE	0.603661379
00077E94EF	-1.272158095
00077E94F7	-0.540118017
00077E94F8	2.238564363
00077E94FB	0.254460199
00077E94FC	-0.48790263
00077E94FD	-1.033518353
00077E95A4	-0.442433758
00077E95A5	-0.566338981
00077E95A7	0.251585605
00077E95B1	-0.935249248
00077E95B3	-0.895222205
00077E95B6	0.996934985
00077E95BC	1.168440832
00077E95BD	0.799697402
00077E95C3	-0.633310937
00077E95C9	0.184856509
00077E95CC	-0.108013292
00077E95CD	-0.932064259
00077E95CF	-0.549961221
00077E95D0	-0.616644422
00077E95D5	0.625627334
00077E95D8	0.276790427
00077E95DE	0.139275217
00077E95E1	0.791183988
00077E95E7	-0.482667725
00077E95E9	-0.706979515
00077E95EC	-1.060350553
00077E95EE	-1.58378535
00077E95EF	-0.116213935
00077E95F0	-1.095107855
00077E95F1	1.403998117
00077E95F2	-1.751692294
00077E95F4	0.060855611
00077E95F8	-0.071679284
00077E95F9	-0.783988799
00077E95FA	1.063075917
00077E95FB	0.671571643
00077E96A8	-0.083081006
00077E96A9	-0.928411601
00077E96AB	0.345685333
00077E96B2	-1.766264496
00077E96B3	-0.84982787
00077E96B4	-1.118125227
00077E96B9	-0.264414686
00077E96BA	-0.136143397
00077E96BD	-1.700343466
00077E96C5	-1.363742843
00077E96C6	-1.371985258
00077E96C7	1.53160956
00077E96C9	1.511860687
00077E96CF	-0.524400513
00077E96D5	0.829963526
00077E96DA	0.716972461
00077E96DF	-0.906861206
00077E96E2	1.102094036
00077E96EE	1.201443507
00077E96F7	1.371985258
00077E96F9	1.749109411
00077E97A1	-1.220821886
00077E97A5	-0.815791904
00077E97A6	0.839648226
00077E97AB	-0.189745455
00077E97AC	-2.059401603
00077E97B0	0.844037146
00077E97B1	0.293443515
00077E97B2	1.279105376
00077E97B3	-2.088700477
00077E97B4	0.75500547
00077E97B9	-0.863259058
00077E97BA	-1.07682287
00077E97BC	-0.346302381
00077E97BD	-0.694927501
00077E97BF	-0.18661105
00077E97C2	-0.511898056
00077E97CA	0.768061758
00077E97CE	-2.486538452
00077E97D5	0.458203986
00077E97D6	0.549118933
00077E97DC	-0.21016604
00077E97DE	-0.301195651
00077E97E1	0.710695857
00077E97E4	-0.285356165
00077E97E8	-0.270396754
00077E97ED	-0.956587481
00077E97EE	-0.67128213
00077E97EF	0.773112537
00077E97F3	1.407822374
00077E97F9	-0.791183988
00077E97FA	1.174557012
00077E97FB	-0.796312641
00077E98A0	-2.09120266
00077E98A1	-1.578371895
00077E98A2	-1.969583374
00077E98A4	0.356128317
00077E98A5	0.188178022
00077E98A7	0.06017756
00077E98A8	0.122713274
00077E98AA	0.74534306
00077E98AB	-0.1048934
00077E98AC	2.108216288
00077E98AE	0.326273168
00077E98B0	-0.027148133
00077E98B2	2.393072905
00077E98B3	1.000627763
00077E98B5	0.017052719
00077E98B6	-0.183478478
00077E98B8	-0.377068837
00077E98B9	-0.543756079
00077E98BB	-1.59475369
00077E98BD	-2.119910361
00077E98BE	-0.068570256
00077E98C1	-0.986862452
00077E98C2	-1.367684381
00077E98C3	-2.393072905
00077E98C4	0.09242373
00077E98C5	-0.606872328
00077E98C7	-0.616726762
00077E98C9	-0.935542873
00077E98CA	-1.515653942
00077E98CB	-1.282602284
00077E98CC	-2.423866123
00077E98CD	-2.25499467
00077E98D0	-1.620910405
00077E98D1	0.992070027
00077E98D2	1.147370565
00077E98D3	0.186434601
00077E98D4	1.412297413
00077E98D5	-0.246785468
00077E98D6	-0.600310504
00077E98D7	0.69296863
00077E98D8	-0.100215467
00077E98D9	0.825593624
00077E98DA	-1.200534112
00077E98DB	-1.703416784
00077E98DC	-0.300870149
00077E98DD	-1.229064513
00077E98DE	-0.03801187
00077E98DF	-0.308340661
00077E98E0	0.616644422
00077E98E1	-0.170856638
00077E98E3	0.557257534
00077E98E4	-0.506639394
00077E98E5	0.519601168
00077E98E6	0.072190262
00077E98E7	-0.861758114
00077E98E8	-0.449670004
00077E98E9	-2.235702165
00077E98EB	0.425945691
00077E98EC	0.388831239
00077E98EF	-1.065809201
00077E98F2	-0.801834818
00077E98F3	0.286951234
00077E98F4	0.504933645
00077E98F5	0.539230637
00077E98F6	-0.222867523
00077E98F7	1.06504617
00077E98F8	0.067027015
00077E98FA	0.773563119
00077E98FB	-0.69310673
00077E98FC	0.189745455
00077E98FD	-1.363882903
00077E98FF	-0.923365371
00077E99A0	0.874571812
00077E99A2	-0.972881411
00077E99A3	2.067386082
00077E99A5	1.251675967
00077E99A6	1.041489304
00077E99A7	-0.720641325
00077E99A9	2.094215516
00077E99AA	0.660062442
00077E99AB	0.482667725
00077E99AC	-0.564518975
00077E99AD	-0.568160864
00077E99AE	-0.090194471
00077E99B0	0.994407394
00077E99B1	1.153338439
00077E99B2	0.542821839
00077E99B3	0.633191017
00077E99B4	-0.191313355
00077E99B5	-1.354709267
00077E99B6	-0.82123943
00077E99B7	-0.180347704
00077E99B8	2.271292917
00077E99BA	-0.446265595
00077E99BF	0.265608757
00077E99C0	-0.69296863
00077E99C1	-0.517826671
00077E99C2	0.913903933
00077E99C3	-0.942540783
00077E99C4	0.339770342
00077E99C5	1.442598297
00077E99C6	0.150624278
00077E99CA	0.097098068
00077E99CB	-0.113410444
00077E99CD	-0.904974087
00077E99CE	0.259234199
00077E99CF	-0.027286414
00077E99D1	-1.668538654
00077E99D3	0.258633067
00077E99D4	1.648160559
00077E99D5	-0.716654636
00077E99D6	-1.455898096
00077E99D7	-0.808269175
00077E99D8	-0.852864151
00077E99D9	-0.811504226
00077E99DB	-0.859528252
00077E99E0	1.163983513
00077E99E1	-1.136925797
00077E99E2	0.046978062
00077E99E4	-0.213044162
00077E99E8	-0.456686995
00077E99E9	0.160980393
00077E99EA	-0.178782982
00077E99ED	0.48921022
00077E99EE	0.506639394
00077E99F0	-0.022493301
00077E99F1	1.12671276
00077E99F2	-0.13457799
00077E99F3	2.774523998
00077E99F4	1.006269986
00077E99F5	-1.459786011
00077E99F6	-0.059313131
00077E99F7	0.189592183
00077E99F8	1.807792377
00077E99F9	1.628865079
00077E99FA	-0.718979639
00077E99FB	1.078720082
00077E99FD	1.455331914
00077E99FE	-0.175397472
00077E99FF	0.114256262
00077E630E	1.257591293
00077E633D	0.127368624
00077E634B	0.949821479
00077E641E	-1.230685284
00077E661C	-0.385818019
00077E661D	0.747392398
00077E663C	-0.362462017
00077E663F	-0.829533266
00077E664C	0.59572136
00077E664D	0.065970904
00077E664E	1.598414049
00077E665A	1.044161035
00077E667F	0.446381378
00077E668D	0.152246361
00077E669E	-0.887146559
00077E670C	0.888859444
00077E673F	0.064416473
00077E674B	-0.69113581
00077E674D	-0.839193839
00077E676C	0.297649728
00077E680A	1.535370382
00077E680C	1.251137397
00077E680E	-2.558257973
00077E685B	-0.645864137
00077E689A	-0.489497116
00077E690A	-0.282126473
00077E695D	-0.819949497
00077E756E	0.058008954
00077E756F	0.383817305
00077E761F	0.116213935
00077E762A	2.183100144
00077E764E	-0.451528192
00077E765F	-0.570731271
00077E768B	0.388076822
00077E768F	-1.10134094
00077E769E	0.076288985
00077E770C	0.062862197
00077E771C	0.537437644
00077E771D	0.347932128
00077E772E	-0.017838957
00077E772F	-0.139796677
00077E773B	0.638887624
00077E773D	-1.088917029
00077E773E	-0.802275926
00077E773F	-0.174815651
00077E774B	1.143184286
00077E775B	-0.622240432
00077E775C	1.733576814
00077E776B	1.459786011
00077E776C	0.257994838
00077E776D	-0.349573933
00077E777E	2.664886905
00077E778C	-1.538978587
00077E778F	0.192157229
00077E782A	1.536641238
00077E782C	0.158479943
00077E783B	0.377537831
00077E783D	-0.227020035
00077E784E	0.844053598
00077E786E	-0.06142542
00077E787B	-0.405616025
00077E788B	0.665752506
00077E788E	0.528317609
00077E789A	1.179761118
00077E789C	-0.782727536
00077E790A	-0.388831239
00077E790D	-0.463340398
00077E791A	-0.583462032
00077E791D	-0.98388905
00077E791E	0.706979515
00077E792E	-1.765075841
00077E794B	-0.477446015
00077E794E	-0.256391546
00077E795A	-0.003877838
00077E795C	-0.230520836
00077E796D	0.601287498
00077E797E	-1.265271677
00077E797F	0.914288807
00077E798A	1.012236347
00077E798C	1.766264496
00077E799D	-0.315501447
00077E799F	-0.658519951
00077E804D	-0.732365389
00077E807A	0.736704267
00077E811A	1.243014313
00077E811E	-0.347332438
00077E811F	0.107214056
00077E812E	-0.654329937
00077E813A	0.129883731
00077E813C	0.429319926
00077E813D	-0.885997616
00077E814D	-0.245186691
00077E814E	0.816900751
00077E815C	-0.466557742
00077E815F	-0.280512732
00077E816A	-1.017770302
00077E816B	0.360543685
00077E816D	-0.444668404
00077E816E	-1.007410341
00077E818A	-1.101027885
00077E818D	0.264014116
00077E818F	0.20607197
00077E819A	1.244964056
00077E819B	-0.623742009
00077E819C	-2.344712249
00077E819F	0.334880824
00077E820B	0.358888881
00077E821A	-1.535370382
00077E821B	-0.186434601
00077E823B	1.193552507
00077E823C	0.475373352
00077E823F	0.898205823
00077E824B	-2.11966089
00077E824E	1.426439577
00077E825A	-0.728649295
00077E825D	0.902190942
00077E825E	0.627855995
00077E826B	0.71096817
00077E827B	-0.761949663
00077E827C	-0.402458754
00077E827D	0.108762758
00077E827E	0.691012414
00077E827F	-0.317858311
00077E828B	0.512697033
00077E828F	1.322150813
00077E829C	0.72905937
00077E829F	0.397022714
00077E830A	2.029736876
00077E830D	0.453079633
00077E830F	-0.383817305
00077E831B	-0.439472215
00077E831C	-1.648160559
00077E831E	0.016167533
00077E832C	0.463340398
00077E832F	1.883871866
00077E833C	1.34434567
00077E833F	-0.005428986
00077E834E	0.40914612
00077E834F	-0.185213954
00077E835A	-0.3825028
00077E835C	1.799957673
00077E835E	1.501244309
00077E836B	1.750823581
00077E837A	0.98388905
00077E837C	-1.048450104
00077E838B	0.621858899
00077E838D	-0.913903933
00077E838E	0.937714619
00077E839A	-1.34052643
00077E839C	-1.980752397
00077E839D	-0.197494488
00077E839E	-0.954703375
00077E839F	-0.225933591
00077E840A	0.32724391
00077E840C	0.865512741
00077E841C	-0.156525511
00077E841F	-2.021321978
00077E842A	-0.627514885
00077E843A	1.248312982
00077E843B	-0.646719859
00077E843C	-0.681321129
00077E844D	-2.366739799
00077E844F	-1.536641238
00077E845A	-0.436122953
00077E845F	-0.377147011
00077E846A	0.805100529
00077E846B	0.798729678
00077E846C	-0.422576298
00077E846D	-0.442956734
00077E846E	-1.650237602
00077E846F	0.523155082
00077E847A	0.022493301
00077E847B	-0.221197604
00077E847C	-0.490946378
00077E847D	-0.667016014
00077E847F	0.437777047
00077E848B	-0.358888881
00077E848D	1.483298768
00077E849B	0.466771469
00077E849F	1.792231923
00077E891D	1.833914636
00077E893C	-2.026651949
00077E898B	0.414173662
00077E898F	-2.29630557
00077E900D	-0.197589701
00077E901A	-0.106453216
00077E902B	-0.296683807
00077E902D	0.98700821
00077E902F	1.681057004
00077E904C	1.693844475
00077E905E	1.103855051
00077E906C	2.29630557
00077E906F	0.612607263
00077E908E	1.871870731
00077E909A	0.123083703
00077E909B	0.759755093
00077E909C	-0.0204637
00077E909F	0.090194471
00077E910B	-0.235607022
00077E912B	0.392179293
00077E912C	0.658519951
00077E912D	1.096417659
00077E913A	0.877488928
00077E913C	-0.592020839
00077E915B	0.113410444
00077E915D	-1.464909742
00077E915E	0.83527542
00077E918B	-0.296040677
00077E918F	0.885997616
00077E919B	-0.064842604
00077E920D	-1.243712369
00077E921E	1.603962319
00077E922C	0.26923672
00077E922E	0.584054458
00077E924B	-0.213336692
00077E925B	0.550025359
00077E927D	0.572544249
00077E927E	-0.291218099
00077E928A	1.941387427
00077E928F	1.015170096
00077E929A	0.404128897
00077E929B	-0.214890644
00077E929C	-2.006149548
00077E929F	0.211740382
00077E930E	1.139891077
00077E930F	0.93316051
00077E932B	0.011633748
00077E932C	-0.02540775
00077E932D	0.272454883
00077E933B	-1.727085362
00077E933C	-1.043572878
00077E933E	0.272764808
00077E934A	1.067764987
00077E934F	2.960514858
00077E937A	-1.314322723
00077E937E	-0.533856827
00077E938A	0.524223856
00077E938C	1.148847638
00077E938E	0.188013158
00077E940E	-0.169100207
00077E941B	-0.326273168
00077E942A	0.040935973
00077E943B	-0.043895484
00077E943C	-0.52599116
00077E943E	1.477898718
00077E943F	-1.059632023
00077E944D	-0.345685333
00077E946B	-1.611574996
00077E946C	1.224096459
00077E946D	-0.532068984
00077E947C	-0.802973292
00077E947F	-1.325849857
00077E948B	-0.890600438
00077E948E	0.833094997
00077E949C	0.373818165
00077E949F	-0.585288407
00077E949D	0.440101017
00077E950F	-0.132026736
00077E951C	0.042354354
00077E952A	-1.862731867
00077E953C	-0.208578587
00077E953F	-0.155362398
00077E954E	0.432713705
00077E954F	1.37966304
00077E955E	-1.573004303
00077E956D	-0.336509768
00077E956F	-0.220026726
00077E957A	-1.408325685
00077E957B	1.035643371
00077E957E	0.432598991
00077E957F	1.464909742
00077E959F	-1.26185086
00077E964B	-0.866230745
00077E965A	-0.770146709
00077E965C	-0.541025366
00077E967C	-0.942722042
00077E967D	-0.822251698
00077E967E	1.272158095
00077E968A	-1.191921367
00077E968D	-1.375685836
00077E968F	1.874868542
00077E969B	-0.040813324
00077E969C	-0.127368624
00077E969F	-0.696889042
00077E970C	-1.804433558
00077E970D	-1.348184621
00077E971B	-0.255108297
00077E971D	0.706737325
00077E971E	0.324356278
00077E971F	0.704989402
00077E972A	1.132626804
00077E972B	-0.991886139
00077E972E	0.301195651
00077E973A	-0.392179293
00077E973B	1.416738467
00077E974B	0.909621581
00077E974C	0.255108297
00077E974D	-1.854010738
00077E974E	-0.699035728
00077E975D	-0.170673885
00077E975E	1.049526982
00077E975F	-0.178279597
00077E976C	1.202640471
00077E977A	0.827776599
00077E977B	1.902350811
00077E977F	0.183278876
00077E978A	-0.415851833
00077E978C	0.31540127
00077E978E	-0.778520245
00077E979C	0.022327475
00077E980A	0.317019902
00077E980C	-1.831987272
00077E980F	-0.667739715
00077E981A	-1.931349843
00077E981B	1.820465676
00077E981C	0.420893401
00077E981D	0.964536082
00077E981F	0.652423879
00077E982C	-2.105218677
00077E982E	0.016287599
00077E983A	-0.183278876
00077E983C	-1.000627763
00077E983E	0.039564169
00077E984C	-0.019247413
00077E984E	2.451336745
00077E985B	2.051453822
00077E985E	0.675463729
00077E986B	0.978370412
00077E986C	0.422576298
00077E986D	0.604399255
00077E986E	0.974462938
00077E986F	-0.103333839
00077E987D	2.708600879
00077E988A	0.548221816
00077E988B	-1.183814537
00077E988C	-1.166190544
00077E988E	-1.1346629
00077E989A	-2.291761121
00077E989C	1.520527796
00077E989E	0.266021342
00077E990A	-1.395890324
00077E990B	-0.736704267
00077E990E	1.046699715
00077E990F	0.148679002
00077E991A	-0.468489064
00077E991B	0.994610492
00077E991C	-0.470363638
00077E991D	0.257642215
00077E991F	0.062398235
00077E992B	-0.180124976
00077E992C	0.48790263
00077E992D	-1.47865452
00077E992F	-0.096380129
00077E993A	0.951212334
00077E993C	-0.601287498
00077E993D	0.24358854
00077E993E	0.909160699
00077E993F	1.288991648
00077E994A	-1.186923023
00077E994C	-0.016167533
00077E994E	0.030251675
00077E994F	0.22277571
00077E995A	0.071657232
00077E995B	0.297628926
00077E995C	-1.737482841
00077E995D	0.095636187
00077E995E	1.429194274
00077E995F	0.399132036
00077E996B	0.164436216
00077E996C	-0.663896187
00077E996E	0.846237713
00077E996F	0.484010555
00077E997A	1.918289939
00077E997C	0.225933591
00077E997F	-0.786981806
00077E998B	-0.863992269
00077E998C	0.607360353
00077E998D	-1.209011371
00077E998E	1.52166094
00077E998F	-1.874868542
00077E999A	0.811504226
00077E999B	-0.667689705
00077E999C	0.200658839
00077E999D	1.017770302
00077E999E	0.995017216
00077E6204	0.244552792
00077E6207	0.792391081
00077E6232	-0.494423146
00077E6239	0.241757517
00077E6299	2.149947018
00077E6433	1.268707365
00077E6482	-0.774326691
00077E6577	-1.391727558
00077E6593	-1.196318014
00077E6602	-0.054686523
00077E6624	0.256391546
00077E6638	-0.034903866
00077E6639	1.247395611
00077E6652	-0.265692305
00077E6654	-0.340749622
00077E6659	-0.451374163
00077E6671	0.199076415
00077E6680	-0.045774355
00077E6695	-0.784836384
00077E6702	1.589245621
00077E6707	0.620856754
00077E6708	-0.085489758
00077E6712	-1.550559138
00077E6722	-0.067525495
00077E6728	-0.579132162
00077E6756	-0.142906992
00077E6771	0.558092346
00077E6778	-0.373818165
00077E6783	1.363742843
00077E6787	-0.723475575
00077E6790	-0.989535949
00077E6821	0.24969199
00077E6834	-0.971972245
00077E6853	0.95225959
00077E6878	1.958906289
00077E6918	1.18250609
00077E6920	2.168794617
00077E6939	0.796613257
00077E6957	-1.600310571
00077E6961	-1.693844475
00077E6962	0.175397472
00077E6971	-0.580014615
00077E6982	1.085169625
00077E6995	0.073745528
00077E7563	0.422515876
00077E7570	0.822251698
00077E7581	-0.873642589
00077E7582	-0.671593132
00077E7584	0.296065455
00077E7587	-0.703002076
00077E7588	0.561694292
00077E7589	-1.119340159
00077E7600	1.311160809
00077E7602	0.480925699
00077E7607	-0.356128317
00077E7608	0.501928493
00077E7609	-1.439950102
00077E7614	1.170113129
00077E7616	-1.303364076
00077E7628	-1.247395611
00077E7629	-1.550221191
00077E7641	0.585288407
00077E7647	-0.466771469
00077E7649	-0.969472324
00077E7664	-0.656238374
00077E7665	-1.346220882
00077E7673	-0.03936185
00077E7676	1.723956813
00077E7698	0.054593164
00077E7703	0.451528192
00077E7710	0.559954895
00077E7713	-2.341952264
00077E7714	0.010008204
00077E7719	-0.129883731
00077E7726	-0.07063517
00077E7727	1.258632049
00077E7728	-0.508978454
00077E7729	0.571810305
00077E7731	-1.306593778
00077E7741	0.1048934
00077E7743	0.853833448
00077E7746	-0.558092346
00077E7750	1.022991465
00077E7754	0.155362398
00077E7764	-0.171353802
00077E7777	0.105665611
00077E7779	1.615209397
00077E7780	-0.841832859
00077E7788	0.661885579
00077E7790	0.723002712
00077E7792	1.571384491
00077E7794	0.363856263
00077E7797	-0.475432586
00077E7798	0.244929452
00077E7800	-0.260560726
00077E7802	-1.934422319
00077E7803	-0.531302973
